circRNA_ID	chr	circRNA_start	circRNA_end	X.junction_reads	SM_MS_SMS	X.non_junction_reads	junction_reads_ratio	circRNA_type	gene_id	strand	junction_reads_ID	gene_name	exon_count	exon_sizes
chr2:39006412|39010703	chr2	39006412	39010703	3	0_1_2	103	0.055	n/a	/n/a	-	SRR12794723.25058272,SRR12794723.38252136,SRR12794723.39015300,	SOS1	3	118,163,120
chr2:39056702|39058804	chr2	39056702	39058804	2	2_1_0	112	0.034	n/a	/n/a	-	SRR12794723.44818114,SRR12794723.11023645,	SOS1	2	165,132
chr2:39278407|39286964	chr2	39278407	39286964	2	0_1_2	21	0.16	n/a	/n/a	-	SRR12794723.15512880,SRR12794723.4335580,	MAP4K3	4	80,85,42,113
chr2:40428473|40430301	chr2	40428473	40430301	12	9_8_0	364	0.062	n/a	/n/a	-	SRR12794723.377224,SRR12794723.425451,SRR12794723.427412,SRR12794723.13627424,SRR12794723.13627435,SRR12794723.13627441,SRR12794723.18081934,SRR12794723.25663554,SRR12794723.36089903,SRR12794723.36863448,SRR12794723.41910980,SRR12794723.30774387,	SLC8A1	1	1829
chr2:40428473|40430304	chr2	40428473	40430304	92	52_53_0	361	0.338	n/a	/n/a	-	SRR12794723.158316,SRR12794723.306107,SRR12794723.579941,SRR12794723.963215,SRR12794723.963511,SRR12794723.1156583,SRR12794723.1920263,SRR12794723.1920493,SRR12794723.3257573,SRR12794723.3318520,SRR12794723.3320530,SRR12794723.3670308,SRR12794723.3932120,SRR12794723.4043766,SRR12794723.4368138,SRR12794723.4777709,SRR12794723.5470832,SRR12794723.5621753,SRR12794723.6300204,SRR12794723.8260047,SRR12794723.8725210,SRR12794723.8726355,SRR12794723.8876374,SRR12794723.9565205,SRR12794723.9565550,SRR12794723.9565618,SRR12794723.10039049,SRR12794723.10375359,SRR12794723.11161521,SRR12794723.12426203,SRR12794723.12426244,SRR12794723.12883195,SRR12794723.13058740,SRR12794723.13165993,SRR12794723.14425713,SRR12794723.14426495,SRR12794723.15392989,SRR12794723.15568413,SRR12794723.15568414,SRR12794723.15568596,SRR12794723.17024652,SRR12794723.17363958,SRR12794723.17364227,SRR12794723.17821633,SRR12794723.17938187,SRR12794723.18376060,SRR12794723.19731825,SRR12794723.23171122,SRR12794723.23178596,SRR12794723.24819896,SRR12794723.25237869,SRR12794723.25538883,SRR12794723.25911583,SRR12794723.26214731,SRR12794723.26222427,SRR12794723.28182390,SRR12794723.28444664,SRR12794723.30425819,SRR12794723.30426546,SRR12794723.30670146,SRR12794723.30670228,SRR12794723.31506206,SRR12794723.32075219,SRR12794723.32075239,SRR12794723.33003447,SRR12794723.33286093,SRR12794723.33501540,SRR12794723.33502010,SRR12794723.33502473,SRR12794723.34020027,SRR12794723.36014504,SRR12794723.37121853,SRR12794723.37493624,SRR12794723.38360822,SRR12794723.38600850,SRR12794723.38778798,SRR12794723.39621007,SRR12794723.40015494,SRR12794723.42108268,SRR12794723.42988004,SRR12794723.46686593,SRR12794723.46950739,SRR12794723.47765663,SRR12794723.48317802,SRR12794723.495649,SRR12794723.957520,SRR12794723.6108126,SRR12794723.10288857,SRR12794723.24037445,SRR12794723.25569082,SRR12794723.44855373,SRR12794723.45656538,	SLC8A1	1	1832
chr2:42256501|42264731	chr2	42256501	42264731	4	4_0_4	240	0.032	n/a	/n/a	+	SRR12794723.111256,SRR12794723.6151540,SRR12794723.14023459,SRR12794723.18212841,	EML4	3	130,129,26
chr2:42261121|42264731	chr2	42261121	42264731	3	3_0_2	229	0.026	n/a	/n/a	+	SRR12794723.24643111,SRR12794723.31787291,SRR12794723.25720201,	EML4	3	174,129,26
chr2:42286269|42304551	chr2	42286269	42304551	4	2_1_2	238	0.033	n/a	/n/a	+	SRR12794723.31696528,SRR12794723.31696837,SRR12794723.36582185,SRR12794723.21898274,	EML4	8	111,96,135,136,152,126,132,68
chr2:42286269|42288322	chr2	42286269	42288322	3	1_2_1	202	0.029	n/a	/n/a	+	SRR12794723.25890094,SRR12794723.32900958,SRR12794723.46563822,	EML4	2	111,96
chr2:42718988|42723035	chr2	42718988	42723035	8	5_6_1	24	0.4	n/a	/n/a	+	SRR12794723.10320087,SRR12794723.17084586,SRR12794723.17085520,SRR12794723.21479569,SRR12794723.25879187,SRR12794723.38268504,SRR12794723.40828278,SRR12794723.45402676,	MTA3	2	87,147
chr2:43485234|43508780	chr2	43485234	43508780	2	1_2_1	86	0.044	n/a	/n/a	-	SRR12794723.1662499,SRR12794723.37731611,	THADA	4	92,123,114,133
chr2:43590824|43592416	chr2	43590824	43592416	3	2_1_1	70	0.079	n/a	/n/a	-	SRR12794723.34521606,SRR12794723.34521624,SRR12794723.41430767,	THADA	3	131,95,100
chr2:43794457|43801709	chr2	43794457	43801709	3	2_2_0	14	0.3	n/a	/n/a	+	SRR12794723.19918082,SRR12794723.19918146,SRR12794723.45253563,	DYNC2LI1	5	187,72,78,77,71
chr2:43912432|43918398	chr2	43912432	43918398	2	1_1_1	117	0.033	n/a	/n/a	-	SRR12794723.16546617,SRR12794723.2745089,	LRPPRC	3	127,109,143
chr2:44209210|44218537	chr2	44209210	44218537	6	5_3_4	215	0.053	n/a	/n/a	+	SRR12794723.586889,SRR12794723.13894327,SRR12794723.16308055,SRR12794723.31804163,SRR12794723.36129519,SRR12794723.46851041,	PPM1B	3	118,112,58
chr2:44704283|44715353	chr2	44704283	44715353	3	1_0_3	14	0.3	n/a	/n/a	+	SRR12794723.44323245,SRR12794723.41759868,SRR12794723.49361597,	CAMKMT	4	61,55,64,67
chr2:45546732|45553730	chr2	45546732	45553730	17	8_10_7	162	0.173	n/a	/n/a	-	SRR12794723.7095859,SRR12794723.11836016,SRR12794723.11949263,SRR12794723.15952169,SRR12794723.24273856,SRR12794723.24727710,SRR12794723.25676599,SRR12794723.30865927,SRR12794723.32704512,SRR12794723.32707872,SRR12794723.41140455,SRR12794723.41676659,SRR12794723.42374125,SRR12794723.42407516,SRR12794723.48270027,SRR12794723.48736322,SRR12794723.33021080,	SRBD1	4	108,91,158,108
chr2:45546732|45562756	chr2	45546732	45562756	30	17_16_12	108	0.357	n/a	/n/a	-	SRR12794723.700966,SRR12794723.4645587,SRR12794723.5107349,SRR12794723.5107743,SRR12794723.6345504,SRR12794723.9218697,SRR12794723.10071260,SRR12794723.10880650,SRR12794723.22551336,SRR12794723.22551369,SRR12794723.23853733,SRR12794723.23866764,SRR12794723.25105741,SRR12794723.26549135,SRR12794723.28673384,SRR12794723.30469568,SRR12794723.30469657,SRR12794723.31251233,SRR12794723.31760664,SRR12794723.32973677,SRR12794723.35833408,SRR12794723.36736223,SRR12794723.42348310,SRR12794723.46965825,SRR12794723.49520797,SRR12794723.11269075,SRR12794723.13887513,SRR12794723.19075828,SRR12794723.29549188,SRR12794723.44969818,	SRBD1	5	108,91,158,108,104
chr2:46612228|46615185	chr2	46612228	46615185	3	1_2_1	26	0.188	n/a	/n/a	-	SRR12794723.6420019,SRR12794723.8311628,SRR12794723.42933002,	PIGF	3	117,92,249
chr2:47463031|47466808	chr2	47463031	47466808	2	2_2_0	35	0.103	n/a	/n/a	+	SRR12794723.1837623,SRR12794723.10983392,	MSH2	2	124,151
chr2:47822218|47823360	chr2	47822218	47823360	3	2_2_0	223	0.026	n/a	/n/a	-	SRR12794723.15055591,SRR12794723.30049788,SRR12794723.48565691,	FBXO11	2	86,218
chr2:47838859|47839769	chr2	47838859	47839769	7	4_3_0	100	0.123	n/a	/n/a	-	SRR12794723.803013,SRR12794723.2958687,SRR12794723.23576573,SRR12794723.31221416,SRR12794723.31221919,SRR12794723.35441893,SRR12794723.35442714,	FBXO11	3	145,82,128
chr2:48328561|48346751	chr2	48328561	48346751	6	5_5_0	159	0.07	n/a	/n/a	+	SRR12794723.3148505,SRR12794723.3148616,SRR12794723.9712920,SRR12794723.44474831,SRR12794723.44746768,SRR12794723.46716267,	FOXN2	2	142,551
chr2:48328561|48359147	chr2	48328561	48359147	3	2_1_1	167	0.035	n/a	/n/a	+	SRR12794723.5371116,SRR12794723.10001153,SRR12794723.10001163,	FOXN2	3	142,551,101
chr2:48346201|48346751	chr2	48346201	48346751	7	4_3_0	230	0.057	n/a	/n/a	+	SRR12794723.25238137,SRR12794723.25239013,SRR12794723.30368904,SRR12794723.36624575,SRR12794723.44024200,SRR12794723.1825582,SRR12794723.1826415,	FOXN2	1	551
chr2:48461138|48465642	chr2	48461138	48465642	2	1_2_0	137	0.028	n/a	/n/a	+	SRR12794723.26959842,SRR12794723.46369338,	PPP1R21	3	95,53,150
chr2:48474683|48491170	chr2	48474683	48491170	2	2_2_0	129	0.03	n/a	/n/a	+	SRR12794723.22449789,SRR12794723.30822567,	PPP1R21	4	137,93,128,153
chr2:48498493|48505596	chr2	48498493	48505596	2	2_0_2	111	0.035	n/a	/n/a	+	SRR12794723.2179914,SRR12794723.40180533,	PPP1R21	2	243,33
chr2:53887259|53893799	chr2	53887259	53893799	3	2_2_0	134	0.043	n/a	/n/a	-	SRR12794723.5103059,SRR12794723.24303179,SRR12794723.24615480,	PSME4	6	209,132,92,105,153,126
chr2:53899881|53901559	chr2	53899881	53901559	2	1_1_1	109	0.035	n/a	/n/a	-	SRR12794723.2133784,SRR12794723.5204036,	PSME4	2	137,210
chr2:54050958|54057360	chr2	54050958	54057360	12	3_5_8	16	0.6	n/a	/n/a	+	SRR12794723.683069,SRR12794723.9704412,SRR12794723.16872258,SRR12794723.17959092,SRR12794723.44930779,SRR12794723.2914883,SRR12794723.6076017,SRR12794723.18570075,SRR12794723.21313402,SRR12794723.33500107,SRR12794723.41205521,SRR12794723.47349242,	ACYP2	2	93,122
chr2:54982515|54987698	chr2	54982515	54987698	26	15_16_1	252	0.171	n/a	/n/a	-	SRR12794723.2568648,SRR12794723.2570479,SRR12794723.2571261,SRR12794723.5255842,SRR12794723.8481662,SRR12794723.8481835,SRR12794723.17753271,SRR12794723.18319485,SRR12794723.18391272,SRR12794723.26640232,SRR12794723.26823950,SRR12794723.29808417,SRR12794723.32205845,SRR12794723.32776936,SRR12794723.32777093,SRR12794723.32972316,SRR12794723.33437308,SRR12794723.36733165,SRR12794723.46635515,SRR12794723.8270899,SRR12794723.17712140,SRR12794723.21393430,SRR12794723.34352088,SRR12794723.41673754,SRR12794723.45072758,SRR12794723.46410065,	RTN4	2	139,208
chr2:55025086|55027485	chr2	55025086	55027485	2	1_2_0	49	0.075	n/a	/n/a	-	SRR12794723.20381922,SRR12794723.4840068,	RTN4	1	2400
chr2:55025086|55028220	chr2	55025086	55028220	3	2_0_2	49	0.109	n/a	/n/a	-	SRR12794723.4187681,SRR12794723.4187803,SRR12794723.16185010,	RTN4	2	2400,57
chr2:55246337|55249534	chr2	55246337	55249534	4	2_3_0	81	0.09	n/a	/n/a	-	SRR12794723.27291590,SRR12794723.35526151,SRR12794723.35686321,SRR12794723.48196022,	MTIF2	2	125,140
chr2:55308809|55309254	chr2	55308809	55309254	2	2_0_1	74	0.051	n/a	/n/a	-	SRR12794723.23922695,SRR12794723.28796180,	CCDC88A	2	215,93
chr2:55332566|55336818	chr2	55332566	55336818	3	2_2_0	110	0.052	n/a	/n/a	-	SRR12794723.9122692,SRR12794723.45213422,SRR12794723.45214057,	CCDC88A	3	128,1071,138
chr2:55332566|55335164	chr2	55332566	55335164	5	4_5_0	97	0.093	n/a	/n/a	-	SRR12794723.17221031,SRR12794723.29442767,SRR12794723.43697919,SRR12794723.48507864,SRR12794723.1525569,	CCDC88A	2	128,1071
chr2:55640627|55644720	chr2	55640627	55644720	2	1_1_2	4	0.5	n/a	/n/a	-	SRR12794723.28298079,SRR12794723.36747988,	PNPT1	4	79,56,107,84
chr2:55643158|55644720	chr2	55643158	55644720	2	1_0_2	4	0.5	n/a	/n/a	-	SRR12794723.30490910,SRR12794723.37605976,	PNPT1	3	56,107,84
chr2:58084089|58089723	chr2	58084089	58089723	27	7_10_23	144	0.273	n/a	/n/a	+	SRR12794723.220786,SRR12794723.2646152,SRR12794723.6171154,SRR12794723.10219603,SRR12794723.11776249,SRR12794723.12075480,SRR12794723.15468642,SRR12794723.22037291,SRR12794723.27054805,SRR12794723.27508512,SRR12794723.28167400,SRR12794723.28167942,SRR12794723.30703347,SRR12794723.32661629,SRR12794723.33266026,SRR12794723.37032109,SRR12794723.41443152,SRR12794723.42771818,SRR12794723.44273752,SRR12794723.44274429,SRR12794723.48358801,SRR12794723.57278,SRR12794723.14590343,SRR12794723.30990989,SRR12794723.30991988,SRR12794723.42699911,SRR12794723.46767158,	VRK2	5	50,70,88,106,93
chr2:58198594|58232112	chr2	58198594	58232112	8	1_5_8	14	0.533	n/a	/n/a	-	SRR12794723.14459735,SRR12794723.33753225,SRR12794723.37850558,SRR12794723.38815352,SRR12794723.43928978,SRR12794723.44168526,SRR12794723.20090177,SRR12794723.33792099,	FANCL	6	69,97,101,57,61,59
chr2:58221942|58232112	chr2	58221942	58232112	47	10_13_27	36	0.723	n/a	/n/a	-	SRR12794723.1849365,SRR12794723.4003633,SRR12794723.4344879,SRR12794723.5536041,SRR12794723.6876912,SRR12794723.7538707,SRR12794723.8640443,SRR12794723.8640876,SRR12794723.8640893,SRR12794723.14430554,SRR12794723.16504502,SRR12794723.16504788,SRR12794723.16704924,SRR12794723.17277713,SRR12794723.17314903,SRR12794723.17315346,SRR12794723.21580766,SRR12794723.22583009,SRR12794723.22854383,SRR12794723.22857336,SRR12794723.25734545,SRR12794723.28085966,SRR12794723.28189757,SRR12794723.35183193,SRR12794723.37589586,SRR12794723.38755484,SRR12794723.39394045,SRR12794723.45175402,SRR12794723.47740060,SRR12794723.49063269,SRR12794723.49063446,SRR12794723.1209476,SRR12794723.1210091,SRR12794723.7490498,SRR12794723.24839251,SRR12794723.25132870,SRR12794723.25571419,SRR12794723.28868179,SRR12794723.34629890,SRR12794723.35713133,SRR12794723.37726365,SRR12794723.37726366,SRR12794723.39246875,SRR12794723.43231387,SRR12794723.47263979,SRR12794723.47264184,SRR12794723.48313440,	FANCL	4	101,57,61,59
chr2:60768470|60770511	chr2	60768470	60770511	4	1_1_3	86	0.085	n/a	/n/a	+	SRR12794723.5730662,SRR12794723.5730766,SRR12794723.39918041,SRR12794723.8400705,	PAPOLG	3	82,110,54
chr2:60891683|60901083	chr2	60891683	60901083	9	5_4_1	201	0.082	n/a	/n/a	+	SRR12794723.12181194,SRR12794723.16710019,SRR12794723.18036023,SRR12794723.24887551,SRR12794723.24888224,SRR12794723.24888299,SRR12794723.31685289,SRR12794723.31685352,SRR12794723.31685724,	REL	3	143,149,92
chr2:60916877|60920109	chr2	60916877	60920109	2	2_0_2	206	0.019	n/a	/n/a	+	SRR12794723.19888956,SRR12794723.19889615,	REL	4	141,105,213,69
chr2:61115979|61118116	chr2	61115979	61118116	8	1_4_6	24	0.4	n/a	/n/a	+	SRR12794723.3711826,SRR12794723.10148134,SRR12794723.17562330,SRR12794723.17562353,SRR12794723.43111692,SRR12794723.12171602,SRR12794723.22425694,SRR12794723.45440025,	KIAA1841	4	92,29,74,89
chr2:61178981|61186497	chr2	61178981	61186497	3	2_0_2	340	0.017	n/a	/n/a	+	SRR12794723.29550393,SRR12794723.48453681,SRR12794723.48453735,	AHSA2P	5	191,86,89,117,52
chr2:61220310|61223296	chr2	61220310	61223296	2	2_2_0	283	0.014	n/a	/n/a	-	SRR12794723.12539072,SRR12794723.28444828,	USP34	5	148,105,45,105,49
chr2:61256873|61281242	chr2	61256873	61281242	2	0_2_2	239	0.016	n/a	/n/a	-	SRR12794723.44124991,SRR12794723.44126908,	USP34	10	78,57,147,66,161,184,121,56,105,153
chr2:61278165|61281242	chr2	61278165	61281242	4	3_4_0	235	0.033	n/a	/n/a	-	SRR12794723.17795826,SRR12794723.20051083,SRR12794723.21529709,SRR12794723.26466367,	USP34	4	121,56,105,153
chr2:61278165|61283449	chr2	61278165	61283449	2	1_1_1	236	0.017	n/a	/n/a	-	SRR12794723.18278493,SRR12794723.6551565,	USP34	6	121,56,105,153,125,41
chr2:61284875|61293550	chr2	61284875	61293550	2	1_0_2	258	0.015	n/a	/n/a	-	SRR12794723.48494175,SRR12794723.40110500,	USP34	3	83,201,87
chr2:61300951|61301454	chr2	61300951	61301454	2	2_1_1	243	0.016	n/a	/n/a	-	SRR12794723.39062357,SRR12794723.43078211,	USP34	2	210,101
chr2:61339351|61339681	chr2	61339351	61339681	2	2_2_0	274	0.014	n/a	/n/a	-	SRR12794723.36924072,SRR12794723.44778302,	USP34	2	128,116
chr2:61370321|61395233	chr2	61370321	61395233	4	4_0_4	287	0.027	n/a	/n/a	-	SRR12794723.28066571,SRR12794723.42183499,SRR12794723.45293753,SRR12794723.45294693,	USP34	7	93,82,62,193,68,150,51
chr2:61378363|61395233	chr2	61378363	61395233	3	1_1_2	256	0.023	n/a	/n/a	-	SRR12794723.15225837,SRR12794723.25213740,SRR12794723.25213873,	USP34	5	62,193,68,150,51
chr2:61482380|61490776	chr2	61482380	61490776	3	2_2_0	269	0.022	n/a	/n/a	-	SRR12794723.2419099,SRR12794723.27439331,SRR12794723.27439421,	XPO1	7	160,135,169,195,107,184,135
chr2:61493894|61497007	chr2	61493894	61497007	2	2_1_0	251	0.016	n/a	/n/a	-	SRR12794723.34503556,SRR12794723.4588033,	XPO1	3	198,159,129
chr2:61495455|61498913	chr2	61495455	61498913	4	4_1_3	229	0.034	n/a	/n/a	-	SRR12794723.8505398,SRR12794723.32679722,SRR12794723.44901868,SRR12794723.48722686,	XPO1	4	159,129,120,49
chr2:61495455|61499894	chr2	61495455	61499894	12	9_8_0	218	0.099	n/a	/n/a	-	SRR12794723.2465840,SRR12794723.4688946,SRR12794723.10503789,SRR12794723.11529104,SRR12794723.11529114,SRR12794723.19904610,SRR12794723.22947873,SRR12794723.22947937,SRR12794723.41813606,SRR12794723.317546,SRR12794723.25947247,SRR12794723.36707185,	XPO1	5	159,129,120,49,182
chr2:61498673|61499894	chr2	61498673	61499894	2	2_2_0	250	0.016	n/a	/n/a	-	SRR12794723.216445,SRR12794723.46975439,	XPO1	3	120,49,182
chr2:61501996|61533903	chr2	61501996	61533903	6	3_5_2	232	0.049	n/a	/n/a	-	SRR12794723.252942,SRR12794723.4099557,SRR12794723.28343779,SRR12794723.28343784,SRR12794723.32639764,SRR12794723.36656278,	XPO1	5	45,62,73,102,132
chr2:61522611|61526521	chr2	61522611	61526521	57	16_27_33	291	0.281	n/a	/n/a	-	SRR12794723.268875,SRR12794723.2148359,SRR12794723.3290830,SRR12794723.4324146,SRR12794723.4344528,SRR12794723.4344529,SRR12794723.6613199,SRR12794723.9672113,SRR12794723.9826045,SRR12794723.11431611,SRR12794723.11682901,SRR12794723.12016907,SRR12794723.12016917,SRR12794723.14450316,SRR12794723.15305223,SRR12794723.15305769,SRR12794723.15727635,SRR12794723.15890736,SRR12794723.15894140,SRR12794723.17603913,SRR12794723.17604220,SRR12794723.18893945,SRR12794723.19267727,SRR12794723.27363128,SRR12794723.27637353,SRR12794723.27718394,SRR12794723.32059603,SRR12794723.33083615,SRR12794723.33457740,SRR12794723.33654640,SRR12794723.34729592,SRR12794723.34983418,SRR12794723.34983598,SRR12794723.35433900,SRR12794723.35433908,SRR12794723.38401101,SRR12794723.39233453,SRR12794723.40007807,SRR12794723.40777729,SRR12794723.43403292,SRR12794723.43919217,SRR12794723.46404151,SRR12794723.47643045,SRR12794723.49505626,SRR12794723.9038121,SRR12794723.9628275,SRR12794723.14157255,SRR12794723.16884547,SRR12794723.20124843,SRR12794723.20346750,SRR12794723.33327010,SRR12794723.35699389,SRR12794723.35699933,SRR12794723.36462060,SRR12794723.39118326,SRR12794723.43237536,SRR12794723.46551720,	XPO1	2	73,102
chr2:61522611|61533903	chr2	61522611	61533903	127	27_60_49	252	0.502	n/a	/n/a	-	SRR12794723.211208,SRR12794723.485925,SRR12794723.560858,SRR12794723.561320,SRR12794723.2110061,SRR12794723.3014317,SRR12794723.3014382,SRR12794723.3348685,SRR12794723.3761557,SRR12794723.3839675,SRR12794723.4807547,SRR12794723.5132232,SRR12794723.5719094,SRR12794723.5867442,SRR12794723.6718845,SRR12794723.6823984,SRR12794723.7567251,SRR12794723.7984120,SRR12794723.8112500,SRR12794723.9856566,SRR12794723.10002144,SRR12794723.10272638,SRR12794723.10294729,SRR12794723.10483425,SRR12794723.10630857,SRR12794723.11577773,SRR12794723.11676114,SRR12794723.12254123,SRR12794723.12343128,SRR12794723.12419923,SRR12794723.14647177,SRR12794723.15665553,SRR12794723.16606611,SRR12794723.16878472,SRR12794723.17363416,SRR12794723.18207663,SRR12794723.18421872,SRR12794723.18573618,SRR12794723.18790621,SRR12794723.20394790,SRR12794723.20394870,SRR12794723.20517518,SRR12794723.20846849,SRR12794723.22302944,SRR12794723.23472989,SRR12794723.23473470,SRR12794723.23583589,SRR12794723.23584389,SRR12794723.24571341,SRR12794723.24842054,SRR12794723.25158398,SRR12794723.26887579,SRR12794723.27057406,SRR12794723.27157914,SRR12794723.27188429,SRR12794723.27341112,SRR12794723.28566291,SRR12794723.29211077,SRR12794723.29938183,SRR12794723.29940298,SRR12794723.29953998,SRR12794723.30361575,SRR12794723.32194639,SRR12794723.32426626,SRR12794723.33719714,SRR12794723.34012877,SRR12794723.34013930,SRR12794723.34255640,SRR12794723.35064240,SRR12794723.35167751,SRR12794723.35431663,SRR12794723.36277699,SRR12794723.37194090,SRR12794723.37219248,SRR12794723.37871956,SRR12794723.37958857,SRR12794723.39173882,SRR12794723.39566278,SRR12794723.39669939,SRR12794723.40832851,SRR12794723.41173153,SRR12794723.41259393,SRR12794723.41289722,SRR12794723.41352352,SRR12794723.42020477,SRR12794723.42020565,SRR12794723.42661571,SRR12794723.43385047,SRR12794723.43385744,SRR12794723.43386037,SRR12794723.44020674,SRR12794723.45031520,SRR12794723.45763124,SRR12794723.46735774,SRR12794723.46848333,SRR12794723.47149375,SRR12794723.47358711,SRR12794723.47358724,SRR12794723.48463591,SRR12794723.48717485,SRR12794723.48768202,SRR12794723.49065898,SRR12794723.49356643,SRR12794723.3089938,SRR12794723.3092206,SRR12794723.4052640,SRR12794723.4391602,SRR12794723.5353313,SRR12794723.10729793,SRR12794723.11075616,SRR12794723.15866949,SRR12794723.16952584,SRR12794723.16953261,SRR12794723.18099153,SRR12794723.23025044,SRR12794723.25604979,SRR12794723.26768380,SRR12794723.33193765,SRR12794723.35735398,SRR12794723.36055716,SRR12794723.36967203,SRR12794723.37284302,SRR12794723.38021791,SRR12794723.38023831,SRR12794723.45296893,SRR12794723.49038345,SRR12794723.49310482,	XPO1	3	73,102,132
chr2:62979188|62996766	chr2	62979188	62996766	3	3_3_0	28	0.176	n/a	/n/a	+	SRR12794723.22204234,SRR12794723.31365672,SRR12794723.41189515,	EHBP1	5	148,125,139,107,124
chr2:63433745|63439871	chr2	63433745	63439871	5	5_5_0	27	0.27	n/a	/n/a	-	SRR12794723.824391,SRR12794723.3680620,SRR12794723.20136499,SRR12794723.29974813,SRR12794723.30298884,	WDPCP	3	192,134,115
chr2:63484604|63492940	chr2	63484604	63492940	5	2_1_4	30	0.25	n/a	/n/a	-	SRR12794723.12498455,SRR12794723.24659027,SRR12794723.46529357,SRR12794723.46529390,SRR12794723.37600648,	WDPCP	5	60,71,45,48,85
chr2:63484604|63571626	chr2	63484604	63571626	2	0_2_1	26	0.133	n/a	/n/a	-	SRR12794723.18761571,SRR12794723.18227889,	WDPCP	6	60,71,45,48,85,252
chr2:63856306|63862928	chr2	63856306	63862928	18	11_7_5	136	0.209	n/a	/n/a	+	SRR12794723.269273,SRR12794723.632344,SRR12794723.9267186,SRR12794723.9267686,SRR12794723.11966434,SRR12794723.17766019,SRR12794723.26382447,SRR12794723.26777136,SRR12794723.33314676,SRR12794723.38720891,SRR12794723.38721579,SRR12794723.42640822,SRR12794723.42641062,SRR12794723.43929187,SRR12794723.45177328,SRR12794723.45177895,SRR12794723.45178387,SRR12794723.11931776,	UGP2	3	128,108,88
chr2:63856306|63857936	chr2	63856306	63857936	51	29_24_14	232	0.305	n/a	/n/a	+	SRR12794723.370034,SRR12794723.1377995,SRR12794723.2014913,SRR12794723.2064100,SRR12794723.3031139,SRR12794723.4652053,SRR12794723.7663453,SRR12794723.10608242,SRR12794723.10853315,SRR12794723.14765617,SRR12794723.16421633,SRR12794723.17142893,SRR12794723.17609042,SRR12794723.20102225,SRR12794723.22427217,SRR12794723.23888289,SRR12794723.24108638,SRR12794723.25567918,SRR12794723.25568404,SRR12794723.29206051,SRR12794723.30547482,SRR12794723.31279260,SRR12794723.31372434,SRR12794723.32356055,SRR12794723.32356114,SRR12794723.32356316,SRR12794723.35492458,SRR12794723.35895881,SRR12794723.36336372,SRR12794723.38825753,SRR12794723.42074263,SRR12794723.45341280,SRR12794723.45410648,SRR12794723.45790625,SRR12794723.46959644,SRR12794723.47101673,SRR12794723.47210112,SRR12794723.47897948,SRR12794723.48486938,SRR12794723.49401629,SRR12794723.4255744,SRR12794723.9984943,SRR12794723.11676763,SRR12794723.19121487,SRR12794723.22492902,SRR12794723.28148022,SRR12794723.28148080,SRR12794723.40021242,SRR12794723.42896696,SRR12794723.46435786,SRR12794723.48173562,	UGP2	2	128,108
