circRNA_ID	chr	circRNA_start	circRNA_end	X.junction_reads	SM_MS_SMS	X.non_junction_reads	junction_reads_ratio	circRNA_type	gene_id	strand	junction_reads_ID	gene_name	exon_count	exon_sizes
chr18:45739163|45739662	chr18	45739163	45739662	2	2_2_0	7	0.364	n/a	/n/a	+	SRR12794696.22034637,SRR12794696.38749897,	SLC14A1	2	148,135
chr18:45988702|45992202	chr18	45988702	45992202	4	2_4_2	105	0.071	n/a	/n/a	-	SRR12794696.5975710,SRR12794696.16368625,SRR12794696.29779434,SRR12794696.32052639,	PSTPIP2	4	58,35,82,97
chr18:45990722|45992202	chr18	45990722	45992202	3	0_1_2	93	0.061	n/a	/n/a	-	SRR12794696.13301522,SRR12794696.13301933,SRR12794696.37676158,	PSTPIP2	3	35,82,97
chr18:45997749|45999534	chr18	45997749	45999534	8	5_5_4	106	0.131	n/a	/n/a	-	SRR12794696.5481105,SRR12794696.6906806,SRR12794696.23358661,SRR12794696.23358892,SRR12794696.26550524,SRR12794696.35887553,SRR12794696.41825208,SRR12794696.42446054,	PSTPIP2	3	80,46,99
chr18:46005469|46015937	chr18	46005469	46015937	2	1_0_2	94	0.041	n/a	/n/a	-	SRR12794696.6146980,SRR12794696.42573762,	PSTPIP2	3	63,107,35
chr18:46118181|46125791	chr18	46118181	46125791	2	1_0_2	6	0.4	n/a	/n/a	+	SRR12794696.10449309,SRR12794696.17036325,	HAUS1	6	136,135,124,66,72,48
chr18:46890580|46903635	chr18	46890580	46903635	8	8_6_2	33	0.327	n/a	/n/a	-	SRR12794696.4174417,SRR12794696.11713225,SRR12794696.12126823,SRR12794696.25537640,SRR12794696.26757278,SRR12794696.27882370,SRR12794696.37852017,SRR12794696.47706526,	PIAS2	2	475,109
chr18:47130244|47136449	chr18	47130244	47136449	2	2_2_0	43	0.085	n/a	/n/a	-	SRR12794696.11299919,SRR12794696.47775329,	HDHD2	3	85,209,148
chr18:47865059|47896809	chr18	47865059	47896809	29	7_20_11	246	0.191	n/a	/n/a	-	SRR12794696.663066,SRR12794696.1771930,SRR12794696.2732091,SRR12794696.2958590,SRR12794696.4571556,SRR12794696.5984523,SRR12794696.5984811,SRR12794696.8080682,SRR12794696.8232858,SRR12794696.12748912,SRR12794696.17136977,SRR12794696.17140407,SRR12794696.17918520,SRR12794696.20249342,SRR12794696.21985413,SRR12794696.24172932,SRR12794696.24173574,SRR12794696.32025684,SRR12794696.33234846,SRR12794696.36889609,SRR12794696.42228267,SRR12794696.42228394,SRR12794696.46007230,SRR12794696.46645596,SRR12794696.2709059,SRR12794696.7034542,SRR12794696.14479205,SRR12794696.18919717,SRR12794696.36499773,	SMAD2	5	75,135,194,90,289
chr18:47865059|47870564	chr18	47865059	47870564	11	3_4_9	320	0.064	n/a	/n/a	-	SRR12794696.1808494,SRR12794696.7299601,SRR12794696.7300190,SRR12794696.15140409,SRR12794696.23206785,SRR12794696.29124054,SRR12794696.40300405,SRR12794696.43543545,SRR12794696.2610618,SRR12794696.18137005,SRR12794696.28515629,	SMAD2	4	75,135,194,90
chr18:47868323|47896809	chr18	47868323	47896809	3	3_3_0	266	0.022	n/a	/n/a	-	SRR12794696.10222132,SRR12794696.20945738,SRR12794696.35964922,	SMAD2	4	135,194,90,289
chr18:49331864|49379758	chr18	49331864	49379758	5	4_3_0	161	0.058	n/a	/n/a	-	SRR12794696.26196205,SRR12794696.26196926,SRR12794696.44787312,SRR12794696.46249905,SRR12794696.39126055,	DYM	5	143,126,73,134,94
chr18:49363161|49379758	chr18	49363161	49379758	6	3_2_3	127	0.086	n/a	/n/a	-	SRR12794696.768223,SRR12794696.1353448,SRR12794696.4186698,SRR12794696.9646364,SRR12794696.13425530,SRR12794696.13425930,	DYM	3	73,134,94
chr18:50895809|50912950	chr18	50895809	50912950	3	2_2_0	91	0.062	n/a	/n/a	+	SRR12794696.7947336,SRR12794696.10676209,SRR12794696.30413956,	ME2	3	120,134,150
chr18:50918110|50932360	chr18	50918110	50932360	5	2_2_3	64	0.135	n/a	/n/a	+	SRR12794696.12052943,SRR12794696.30486210,SRR12794696.48068251,SRR12794696.48068589,SRR12794696.20970194,	ME2	7	104,110,98,114,115,143,103
chr18:50918110|50924212	chr18	50918110	50924212	6	2_2_2	76	0.136	n/a	/n/a	+	SRR12794696.3292365,SRR12794696.4194656,SRR12794696.18511918,SRR12794696.27971004,SRR12794696.7616457,SRR12794696.10834468,	ME2	5	104,110,98,114,115
chr18:51046920|51067187	chr18	51046920	51067187	4	3_3_0	136	0.056	n/a	/n/a	+	SRR12794696.12788926,SRR12794696.30533917,SRR12794696.32054791,SRR12794696.45508824,	SMAD4	9	376,175,30,213,120,117,51,184,169
chr18:51046920|51049324	chr18	51046920	51049324	2	2_0_2	151	0.026	n/a	/n/a	+	SRR12794696.20102624,SRR12794696.25327069,	SMAD4	3	376,175,30
chr18:54159765|54205157	chr18	54159765	54205157	5	4_4_0	364	0.027	n/a	/n/a	-	SRR12794696.9971353,SRR12794696.23469900,SRR12794696.28854474,SRR12794696.30877880,SRR12794696.39451209,	MBD2	5	139,178,91,138,160
chr18:54271360|54274090	chr18	54271360	54274090	20	9_10_1	65	0.381	n/a	/n/a	+	SRR12794696.2994855,SRR12794696.4194674,SRR12794696.6907907,SRR12794696.8223065,SRR12794696.8223137,SRR12794696.8571835,SRR12794696.9329548,SRR12794696.9329842,SRR12794696.15569102,SRR12794696.16672357,SRR12794696.27908052,SRR12794696.41002724,SRR12794696.41002851,SRR12794696.42543996,SRR12794696.46627805,SRR12794696.46628481,SRR12794696.48439478,SRR12794696.196714,SRR12794696.197013,SRR12794696.38014132,	POLI	2	126,165
chr18:54271360|54284013	chr18	54271360	54284013	11	5_2_6	63	0.259	n/a	/n/a	+	SRR12794696.2412040,SRR12794696.2414217,SRR12794696.7260988,SRR12794696.14823200,SRR12794696.15080119,SRR12794696.18805488,SRR12794696.18808642,SRR12794696.18808867,SRR12794696.18808880,SRR12794696.20935280,SRR12794696.23809023,	POLI	5	126,165,153,179,92
chr18:54271360|54277855	chr18	54271360	54277855	10	4_4_0	68	0.227	n/a	/n/a	+	SRR12794696.7236041,SRR12794696.17054341,SRR12794696.17057095,SRR12794696.17057133,SRR12794696.23611408,SRR12794696.36167379,SRR12794696.24242603,SRR12794696.24243299,SRR12794696.31991662,SRR12794696.32018486,	POLI	3	126,165,153
chr18:54277703|54287411	chr18	54277703	54287411	4	3_3_0	64	0.111	n/a	/n/a	+	SRR12794696.1975126,SRR12794696.20805175,SRR12794696.20806111,SRR12794696.29312095,	POLI	5	153,237,179,92,131
chr18:56717964|56758953	chr18	56717964	56758953	2	2_0_2	113	0.034	n/a	/n/a	+	SRR12794696.6923036,SRR12794696.39114701,	WDR7	4	196,215,770,89
chr18:56756583|56758953	chr18	56756583	56758953	8	8_3_4	91	0.15	n/a	/n/a	+	SRR12794696.5068457,SRR12794696.9068531,SRR12794696.17261067,SRR12794696.27554506,SRR12794696.40120504,SRR12794696.43285185,SRR12794696.46471761,SRR12794696.6765593,	WDR7	2	770,89
chr18:56758865|56781656	chr18	56758865	56781656	6	4_4_1	72	0.143	n/a	/n/a	+	SRR12794696.10425266,SRR12794696.10425425,SRR12794696.18914587,SRR12794696.37376781,SRR12794696.42258033,SRR12794696.36615380,	WDR7	4	89,99,119,124
chr18:56923922|56939393	chr18	56923922	56939393	6	4_2_2	40	0.231	n/a	/n/a	+	SRR12794696.1303310,SRR12794696.11803810,SRR12794696.11804972,SRR12794696.16844281,SRR12794696.16844313,SRR12794696.31244586,	WDR7	4	187,118,150,83
chr18:58696366|58700591	chr18	58696366	58700591	21	14_15_1	144	0.226	n/a	/n/a	+	SRR12794696.1250116,SRR12794696.2464473,SRR12794696.2935990,SRR12794696.3141331,SRR12794696.7525058,SRR12794696.8625442,SRR12794696.10449064,SRR12794696.15730160,SRR12794696.20073479,SRR12794696.25222194,SRR12794696.26154542,SRR12794696.26312496,SRR12794696.28669003,SRR12794696.33372792,SRR12794696.34060435,SRR12794696.34565815,SRR12794696.40416998,SRR12794696.41451267,SRR12794696.41451303,SRR12794696.33847537,SRR12794696.33944117,	MALT1	2	122,151
chr18:62072673|62095950	chr18	62072673	62095950	12	2_5_6	41	0.369	n/a	/n/a	-	SRR12794696.1495575,SRR12794696.1495820,SRR12794696.20477396,SRR12794696.26726576,SRR12794696.30077528,SRR12794696.39094057,SRR12794696.46682273,SRR12794696.46682661,SRR12794696.46682818,SRR12794696.47475477,SRR12794696.47650755,SRR12794696.18672264,	PIGN	8	53,43,74,76,56,87,103,103
chr18:62211153|62232427	chr18	62211153	62232427	4	0_1_3	176	0.043	n/a	/n/a	+	SRR12794696.25562707,SRR12794696.25563704,SRR12794696.12799550,SRR12794696.32066667,	RELCH	9	90,72,56,114,204,92,294,76,96
chr18:62221037|62232427	chr18	62221037	62232427	3	1_2_3	196	0.03	n/a	/n/a	+	SRR12794696.154897,SRR12794696.19862388,SRR12794696.43061689,	RELCH	8	72,56,114,204,92,294,76,96
chr18:62244764|62275473	chr18	62244764	62275473	2	2_2_0	176	0.022	n/a	/n/a	+	SRR12794696.7462284,SRR12794696.7462445,	RELCH	13	113,91,72,141,165,148,157,124,49,80,102,107,100
chr18:62348168|62349937	chr18	62348168	62349937	8	2_2_3	4	0.8	n/a	/n/a	+	SRR12794696.13741406,SRR12794696.13769356,SRR12794696.13770528,SRR12794696.22434562,SRR12794696.22435298,SRR12794696.28668013,SRR12794696.34020081,SRR12794696.47429422,	TNFRSF11A	2	82,126
chr18:62539681|62550460	chr18	62539681	62550460	12	8_7_6	107	0.183	n/a	/n/a	+	SRR12794696.4224691,SRR12794696.13291107,SRR12794696.13720750,SRR12794696.13868042,SRR12794696.15268589,SRR12794696.19033234,SRR12794696.21357606,SRR12794696.28078968,SRR12794696.28079063,SRR12794696.37951057,SRR12794696.38845038,SRR12794696.14177193,	ZCCHC2	4	112,77,72,113
chr18:62539681|62575550	chr18	62539681	62575550	2	1_2_0	87	0.044	n/a	/n/a	+	SRR12794696.18797282,SRR12794696.48149616,	ZCCHC2	12	112,77,72,113,95,84,58,136,65,95,129,1494
chr18:62539681|62576652	chr18	62539681	62576652	3	2_2_1	96	0.059	n/a	/n/a	+	SRR12794696.21057638,SRR12794696.36062165,SRR12794696.7702013,	ZCCHC2	13	112,77,72,113,95,84,58,136,65,95,129,1494,141
chr18:62556203|62565096	chr18	62556203	62565096	2	2_2_0	120	0.032	n/a	/n/a	+	SRR12794696.28270639,SRR12794696.36376511,	ZCCHC2	6	95,84,58,136,65,95
chr18:69873144|69896045	chr18	69873144	69896045	3	1_2_0	142	0.041	n/a	/n/a	-	SRR12794696.25976876,SRR12794696.30985616,SRR12794696.5373807,	CD226	2	103,345
chr18:69895701|69896045	chr18	69895701	69896045	2	2_2_0	135	0.029	n/a	/n/a	-	SRR12794696.1258195,SRR12794696.42352193,	CD226	1	345
chr18:74877197|74890038	chr18	74877197	74890038	2	2_2_0	75	0.051	n/a	/n/a	+	SRR12794696.16483244,SRR12794696.19990950,	ZNF407	3	167,84,121
chr18:76441245|76443211	chr18	76441245	76443211	14	6_8_0	186	0.131	n/a	/n/a	-	SRR12794696.3227828,SRR12794696.5530048,SRR12794696.5530087,SRR12794696.5530398,SRR12794696.10267662,SRR12794696.10267959,SRR12794696.11838235,SRR12794696.11841871,SRR12794696.31975751,SRR12794696.37052725,SRR12794696.37052726,SRR12794696.20030545,SRR12794696.28612499,SRR12794696.42035145,	ZNF516	1	1967
chr18:76849526|76868863	chr18	76849526	76868863	3	3_2_0	31	0.162	n/a	/n/a	+	SRR12794696.14031611,SRR12794696.24545007,SRR12794696.32641965,	ZNF236	3	143,165,179
chr18:76849526|76851939	chr18	76849526	76851939	17	15_12_0	39	0.466	n/a	/n/a	+	SRR12794696.873898,SRR12794696.2504073,SRR12794696.3883328,SRR12794696.5097319,SRR12794696.7536584,SRR12794696.11831220,SRR12794696.15896959,SRR12794696.20672762,SRR12794696.20889830,SRR12794696.32202477,SRR12794696.33174553,SRR12794696.33303328,SRR12794696.33372306,SRR12794696.36531054,SRR12794696.2674468,SRR12794696.15111179,SRR12794696.33218071,	ZNF236	2	143,165
chr18:76849526|76881512	chr18	76849526	76881512	6	6_6_0	40	0.231	n/a	/n/a	+	SRR12794696.12373309,SRR12794696.13283769,SRR12794696.29383875,SRR12794696.29384841,SRR12794696.34271383,SRR12794696.43792323,	ZNF236	8	143,165,179,125,173,144,204,229
chr18:77066298|77105286	chr18	77066298	77105286	4	2_2_1	862	0.009	n/a	/n/a	-	SRR12794696.22300949,SRR12794696.22302020,SRR12794696.23826087,SRR12794696.24991424,	MBP	2	88,76
chr18:79096476|79126375	chr18	79096476	79126375	7	7_7_0	107	0.116	n/a	/n/a	+	SRR12794696.13120344,SRR12794696.14555488,SRR12794696.19862447,SRR12794696.27308097,SRR12794696.29810259,SRR12794696.35053973,SRR12794696.40638870,	ATP9B	4	174,151,114,109
chr18:79096476|79154555	chr18	79096476	79154555	14	10_5_6	103	0.214	n/a	/n/a	+	SRR12794696.15652640,SRR12794696.21111161,SRR12794696.21660535,SRR12794696.21661262,SRR12794696.27588109,SRR12794696.28039386,SRR12794696.28778372,SRR12794696.30213293,SRR12794696.31780452,SRR12794696.42669961,SRR12794696.43038675,SRR12794696.46041797,SRR12794696.46068615,SRR12794696.41843589,	ATP9B	6	174,151,114,109,59,52
chr18:79096476|79207012	chr18	79096476	79207012	3	2_1_1	98	0.058	n/a	/n/a	+	SRR12794696.7344049,SRR12794696.18337256,SRR12794696.19358984,	ATP9B	9	174,151,114,109,59,52,95,81,76
chr18:79126267|79154555	chr18	79126267	79154555	5	5_0_5	116	0.079	n/a	/n/a	+	SRR12794696.11777608,SRR12794696.13127855,SRR12794696.22359004,SRR12794696.32968861,SRR12794696.47136364,	ATP9B	3	109,59,52
chr18:79126267|79207012	chr18	79126267	79207012	5	4_1_4	113	0.081	n/a	/n/a	+	SRR12794696.9473048,SRR12794696.21261956,SRR12794696.37205864,SRR12794696.43255301,SRR12794696.1258138,	ATP9B	6	109,59,52,95,81,76
chr18:79126267|79214038	chr18	79126267	79214038	6	3_3_4	99	0.108	n/a	/n/a	+	SRR12794696.18288210,SRR12794696.18405666,SRR12794696.36165106,SRR12794696.44384837,SRR12794696.7234138,SRR12794696.7987733,	ATP9B	7	109,59,52,95,81,76,77
chr18:79193183|79214038	chr18	79193183	79214038	7	3_5_4	71	0.165	n/a	/n/a	+	SRR12794696.11097734,SRR12794696.15811319,SRR12794696.33774149,SRR12794696.37569884,SRR12794696.41336016,SRR12794696.4630378,SRR12794696.10266747,	ATP9B	3	81,76,77
chr18:79448782|79451816	chr18	79448782	79451816	4	3_2_0	35	0.186	n/a	/n/a	+	SRR12794696.14968014,SRR12794696.41585770,SRR12794696.41588297,SRR12794696.41972167,	NFATC1	3	203,173,141
chr18:79728907|79736521	chr18	79728907	79736521	15	11_11_0	93	0.244	n/a	/n/a	+	SRR12794696.1228259,SRR12794696.5905585,SRR12794696.9809703,SRR12794696.11167077,SRR12794696.16242252,SRR12794696.18616067,SRR12794696.23169982,SRR12794696.28447034,SRR12794696.28447401,SRR12794696.30428121,SRR12794696.34796350,SRR12794696.34796360,SRR12794696.35568594,SRR12794696.37952244,SRR12794696.42754945,	CTDP1	2	163,167
chr5:5441112|5444326	chr5	5441112	5444326	3	2_0_2	76	0.073	n/a	/n/a	+	SRR12794696.317347,SRR12794696.10240581,SRR12794696.10240643,	ICE1	3	112,77,38
chr5:6604138|6605408	chr5	6604138	6605408	3	3_3_0	95	0.059	n/a	/n/a	-	SRR12794696.1893702,SRR12794696.6907788,SRR12794696.12198724,	NSUN2	3	139,81,136
chr5:6623214|6625669	chr5	6623214	6625669	4	1_3_2	105	0.071	n/a	/n/a	-	SRR12794696.13034228,SRR12794696.29367503,SRR12794696.29367704,SRR12794696.40461972,	NSUN2	2	72,106
chr5:10415488|10417404	chr5	10415488	10417404	14	11_11_0	293	0.087	n/a	/n/a	+	SRR12794696.8610119,SRR12794696.12242720,SRR12794696.13586463,SRR12794696.18208183,SRR12794696.20364234,SRR12794696.21485034,SRR12794696.21485089,SRR12794696.21485222,SRR12794696.24959801,SRR12794696.32029536,SRR12794696.36235418,SRR12794696.36235579,SRR12794696.38299868,SRR12794696.45836093,	MARCHF6	2	182,135
chr5:21491321|21497196	chr5	21491321	21497196	13	10_1_0	24	0.52	n/a	/n/a	+	SRR12794696.26970359,SRR12794696.208642,SRR12794696.6305908,SRR12794696.7658836,SRR12794696.7659778,SRR12794696.17636121,SRR12794696.17637399,SRR12794696.24534533,SRR12794696.26136917,SRR12794696.30852386,SRR12794696.36880734,SRR12794696.40986975,SRR12794696.46737875,	GUSBP1	3	188,85,175
chr5:31421272|31424471	chr5	31421272	31424471	5	1_1_3	19	0.345	n/a	/n/a	-	SRR12794696.20059775,SRR12794696.23658529,SRR12794696.44015708,SRR12794696.2302292,SRR12794696.2302560,	DROSHA	3	106,158,45
chr5:32135572|32143880	chr5	32135572	32143880	34	23_25_2	213	0.242	n/a	/n/a	-	SRR12794696.5621599,SRR12794696.6608658,SRR12794696.8071449,SRR12794696.9617195,SRR12794696.12766328,SRR12794696.14170778,SRR12794696.20704333,SRR12794696.20806148,SRR12794696.21454014,SRR12794696.21602637,SRR12794696.22232385,SRR12794696.22232717,SRR12794696.24130805,SRR12794696.24378039,SRR12794696.24379307,SRR12794696.26606683,SRR12794696.27976993,SRR12794696.27977395,SRR12794696.28793707,SRR12794696.30521869,SRR12794696.30556575,SRR12794696.31256505,SRR12794696.32139393,SRR12794696.34985314,SRR12794696.35843917,SRR12794696.37916002,SRR12794696.40214664,SRR12794696.44237945,SRR12794696.44361854,SRR12794696.44389339,SRR12794696.46274296,SRR12794696.46328372,SRR12794696.46882653,SRR12794696.47350546,	GOLPH3	2	115,132
chr5:34918364|34923234	chr5	34918364	34923234	4	2_1_1	53	0.131	n/a	/n/a	+	SRR12794696.24469197,SRR12794696.34093637,SRR12794696.39072614,SRR12794696.39072624,	BRIX1	7	112,44,71,50,74,51,102
chr5:36953618|36976402	chr5	36953618	36976402	8	6_6_1	192	0.077	n/a	/n/a	+	SRR12794696.7549980,SRR12794696.7550540,SRR12794696.20502894,SRR12794696.28186177,SRR12794696.36277437,SRR12794696.39602025,SRR12794696.41860909,SRR12794696.45525765,	NIPBL	8	143,166,128,100,152,161,97,627
chr5:37213559|37224740	chr5	37213559	37224740	2	2_2_0	19	0.174	n/a	/n/a	-	SRR12794696.21028508,SRR12794696.44203437,	CPLANE1	4	174,165,81,209
chr5:38990949|39003622	chr5	38990949	39003622	2	1_0_2	438	0.009	n/a	/n/a	-	SRR12794696.8508030,SRR12794696.7155150,	RICTOR	4	127,64,132,65
chr5:38990949|39021136	chr5	38990949	39021136	2	2_2_0	457	0.009	n/a	/n/a	-	SRR12794696.468661,SRR12794696.46271839,	RICTOR	5	127,64,132,65,98
chr5:40728345|40730343	chr5	40728345	40730343	4	2_1_2	68	0.105	n/a	/n/a	-	SRR12794696.22898074,SRR12794696.39478729,SRR12794696.39479009,SRR12794696.39642785,	TTC33	2	132,82
chr5:40764514|40777586	chr5	40764514	40777586	3	2_2_0	270	0.022	n/a	/n/a	-	SRR12794696.10264009,SRR12794696.10264090,SRR12794696.47695910,	PRKAA1	7	127,487,225,88,145,94,142
chr5:43122039|43139309	chr5	43122039	43139309	2	2_2_0	67	0.056	n/a	/n/a	+	SRR12794696.15087711,SRR12794696.34840111,	ZNF131	3	139,102,145
chr5:43161249|43161931	chr5	43161249	43161931	6	6_5_0	54	0.182	n/a	/n/a	+	SRR12794696.5006387,SRR12794696.33903092,SRR12794696.43985105,SRR12794696.45694667,SRR12794696.47983780,SRR12794696.13475047,	ZNF131	2	365,223
chr5:43675511|43677806	chr5	43675511	43677806	17	12_4_6	83	0.291	n/a	/n/a	+	SRR12794696.2225534,SRR12794696.2225757,SRR12794696.5222620,SRR12794696.5736608,SRR12794696.9643169,SRR12794696.12639642,SRR12794696.23609406,SRR12794696.23609478,SRR12794696.27889357,SRR12794696.31491490,SRR12794696.844118,SRR12794696.3517347,SRR12794696.14523142,SRR12794696.29496785,SRR12794696.38973771,SRR12794696.42448756,SRR12794696.43598227,	NNT	2	160,82
chr5:50402286|50411383	chr5	50402286	50411383	11	0_9_4	223	0.09	n/a	/n/a	-	SRR12794696.13054173,SRR12794696.13666589,SRR12794696.26769946,SRR12794696.37272283,SRR12794696.1366956,SRR12794696.8210946,SRR12794696.8858508,SRR12794696.13668754,SRR12794696.23280861,SRR12794696.27660504,SRR12794696.41859655,	EMB	5	34,277,128,89,187
chr5:50750151|50763242	chr5	50750151	50763242	21	2_10_16	647	0.061	n/a	/n/a	+	SRR12794696.1895274,SRR12794696.3481227,SRR12794696.9585352,SRR12794696.10710297,SRR12794696.10710450,SRR12794696.11320744,SRR12794696.16140963,SRR12794696.19652722,SRR12794696.19900692,SRR12794696.22554827,SRR12794696.25647395,SRR12794696.27332551,SRR12794696.46603817,SRR12794696.47633844,SRR12794696.12506111,SRR12794696.23075133,SRR12794696.23075741,SRR12794696.30587646,SRR12794696.33329212,SRR12794696.39138007,SRR12794696.44009339,	PARP8	5	38,90,71,78,95
chr5:50750151|50778650	chr5	50750151	50778650	3	0_2_3	715	0.008	n/a	/n/a	+	SRR12794696.17740521,SRR12794696.36348869,SRR12794696.44968057,	PARP8	7	38,90,71,78,95,61,91
chr5:50759643|50763242	chr5	50759643	50763242	14	5_4_6	639	0.042	n/a	/n/a	+	SRR12794696.781180,SRR12794696.1952729,SRR12794696.1953047,SRR12794696.1953177,SRR12794696.8532145,SRR12794696.10593567,SRR12794696.15013157,SRR12794696.28046562,SRR12794696.37790750,SRR12794696.42471974,SRR12794696.21614135,SRR12794696.26309143,SRR12794696.34520149,SRR12794696.34520213,	PARP8	4	90,71,78,95
chr5:50778069|50797233	chr5	50778069	50797233	9	2_4_8	607	0.029	n/a	/n/a	+	SRR12794696.6915732,SRR12794696.7430756,SRR12794696.11420062,SRR12794696.11525062,SRR12794696.14605524,SRR12794696.25689716,SRR12794696.5996040,SRR12794696.10736547,SRR12794696.21723732,	PARP8	7	61,91,67,126,565,51,96
chr5:50788523|50797233	chr5	50788523	50797233	2	1_1_2	737	0.005	n/a	/n/a	+	SRR12794696.40576957,SRR12794696.47584472,	PARP8	5	67,126,565,51,96
chr5:53603452|53604895	chr5	53603452	53604895	2	0_2_1	55	0.068	n/a	/n/a	+	SRR12794696.34008242,SRR12794696.28470887,	NDUFS4	2	79,172
chr5:53646233|53658624	chr5	53646233	53658624	4	2_2_2	97	0.076	n/a	/n/a	+	SRR12794696.16777613,SRR12794696.34358741,SRR12794696.6891599,SRR12794696.34492174,	NDUFS4	2	173,74
chr5:55272087|55281515	chr5	55272087	55281515	2	0_2_2	55	0.068	n/a	/n/a	-	SRR12794696.4734018,SRR12794696.39060927,	DHX29	7	89,85,118,145,141,177,144
chr5:55645789|55664863	chr5	55645789	55664863	5	3_4_1	35	0.222	n/a	/n/a	-	SRR12794696.10651215,SRR12794696.13607445,SRR12794696.15253025,SRR12794696.2501172,SRR12794696.25813019,	SLC38A9	5	107,108,195,60,171
chr5:55956025|55959671	chr5	55956025	55959671	4	2_1_1	186	0.041	n/a	/n/a	-	SRR12794696.22436947,SRR12794696.38621871,SRR12794696.38621885,SRR12794696.38621886,	IL6ST	3	211,83,46
chr5:55960402|55968396	chr5	55960402	55968396	2	2_1_0	141	0.028	n/a	/n/a	-	SRR12794696.25345887,SRR12794696.14881470,	IL6ST	4	160,155,167,121
chr5:55968276|55969855	chr5	55968276	55969855	2	1_2_1	65	0.058	n/a	/n/a	-	SRR12794696.28572028,SRR12794696.44644839,	IL6ST	2	121,306
chr5:56856600|56865977	chr5	56856600	56865977	3	2_3_0	509	0.012	n/a	/n/a	+	SRR12794696.15616959,SRR12794696.16149883,SRR12794696.11867765,	MAP3K1	5	151,201,201,117,149
chr5:56864734|56865977	chr5	56864734	56865977	41	26_23_0	652	0.112	n/a	/n/a	+	SRR12794696.3690941,SRR12794696.5844533,SRR12794696.8157920,SRR12794696.9988220,SRR12794696.10927525,SRR12794696.11953249,SRR12794696.12746014,SRR12794696.12880132,SRR12794696.16490344,SRR12794696.16764222,SRR12794696.17077484,SRR12794696.19663719,SRR12794696.19874179,SRR12794696.22773762,SRR12794696.23714049,SRR12794696.23716557,SRR12794696.23850562,SRR12794696.24296006,SRR12794696.25497104,SRR12794696.26503607,SRR12794696.27553111,SRR12794696.27942040,SRR12794696.28275376,SRR12794696.28933531,SRR12794696.35134192,SRR12794696.37814716,SRR12794696.37817243,SRR12794696.38336101,SRR12794696.41871016,SRR12794696.43979635,SRR12794696.45246934,SRR12794696.48521522,SRR12794696.1025078,SRR12794696.8035725,SRR12794696.15457372,SRR12794696.15457400,SRR12794696.15457439,SRR12794696.19784016,SRR12794696.28591286,SRR12794696.39817327,SRR12794696.41468500,	MAP3K1	3	201,117,149
