RRMS01,RRMS02,RRMS03,RRMS04,RRMS05,RRMS06,RRMS07,RRMS08,RRMS09,RRMS10,RRMS11,RRMS12,RRMS13,RRMS14,RRMS15,RRMS16,RRMS17,RRMS18,RRMS19,RRMS20,SPMS01,SPMS02,SPMS03,SPMS04,SPMS05,SPMS06,SPMS07,SPMS08,SPMS09,SPMS10,HC01,HC02,HC03,HC04,HC05,HC06,HC07,HC08,HC09,HC10,HC11,HC12,HC13,HC14,HC15,HC16,HC17,HC18,HC19,HC20
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,2,0,0,0,0,0
0,2,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,5,0,0,3,0,2,3,0,0,0,0,0,0,0,0,0,0,2,4,3,0,0,2,0,0,0,0
0,3,0,0,0,0,0,0,3,3,3,0,0,3,0,0,0,0,0,0,4,0,0,3,3,0,2,3,0,4,0,0,2,0,0,4,3,0,0,0,0,0,0,0,5,4,0,0,0,0
0,0,0,0,0,0,0,0,0,2,0,3,2,0,6,0,0,0,7,4,4,3,0,0,2,4,10,0,4,3,0,2,0,2,0,0,3,0,2,3,3,0,0,2,0,0,0,0,0,8
6,3,9,4,0,9,2,6,4,4,6,12,6,0,0,3,10,4,0,0,3,5,0,5,10,4,6,0,0,0,0,3,3,4,4,8,6,2,4,3,7,5,2,5,0,0,2,3,3,3
17,15,12,22,19,21,29,19,12,27,22,18,15,13,23,16,21,19,23,16,15,22,17,25,24,14,37,11,37,15,11,14,19,23,21,20,21,10,17,19,33,29,21,32,15,27,20,21,31,25
8,3,4,10,4,6,10,7,0,8,10,10,12,6,8,6,9,5,3,5,7,7,3,3,8,3,6,3,2,10,5,8,2,5,3,10,5,0,6,2,11,8,6,7,5,0,6,2,9,6
0,0,0,0,2,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,4,5,0,8,8,4,0,4,0,0,0,4,3,6,8,0,2,2,4,3,0,5,2,6,4,2,4,2,0,5,0,5,5,2,8,0,5,3,11,0,0,4,5,0,2,5,3,4
4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
0,0,0,0,0,0,0,5,0,0,0,2,0,0,0,0,0,4,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,35,38,27,37,61,63,30,49,50,50,62,21,47,36,51,67,61,41,34,41,55,21,74,47,30,55,31,40,48,42,50,37,33,18,33,52,27,49,28,79,37,39,66,47,40,49,33,51,29
12,0,8,6,3,6,14,4,4,10,9,6,0,2,10,2,15,6,2,5,4,6,0,9,3,2,4,4,5,0,6,7,8,2,3,0,3,4,10,7,11,6,4,13,6,3,6,5,8,6
0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2,2,2,0,0,0,7,0,0,0,0,7,2,0,0,0,0,0,0,2,0,0,0,0,0,0,2,2,2,0,0,0,4,0,0,3,0,3,6,8,0,2,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,3,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,0,2,0,3,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
0,2,3,0,0,0,0,0,0,2,3,3,0,0,0,0,0,0,0,4,0,0,0,2,3,0,3,0,2,0,0,0,0,2,0,0,2,3,0,3,0,0,0,0,0,0,2,0,4,0
0,0,3,0,0,0,0,0,0,3,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,4,0,2,0,2,3,0,0,2,2,2,0,4,0,0,0,3,2,4,0,0,0,5,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,4,0,0,0,2,0,2,2
3,3,0,2,0,6,0,0,0,2,6,0,0,7,6,4,3,0,0,4,0,0,6,5,4,4,4,5,3,0,2,0,0,2,5,3,3,4,0,4,3,13,4,0,5,4,2,5,0,3
0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0
0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,5,0,0,0,5,0,0,0,0,3,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
0,0,0,4,3,0,0,0,0,0,0,2,2,3,0,0,2,0,0,0,0,4,0,3,0,2,0,0,2,0,0,4,0,3,0,0,6,0,2,2,4,4,0,0,0,0,0,0,0,2
0,4,0,0,4,3,6,2,5,2,0,3,2,3,0,5,0,0,2,0,6,0,3,3,3,3,6,3,5,0,0,0,0,6,0,0,0,0,0,2,2,3,4,4,0,4,2,0,0,0
0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
4,4,7,2,9,4,5,7,0,3,2,5,6,9,4,6,2,12,0,3,14,0,3,5,4,3,7,0,2,5,2,3,0,4,2,2,5,0,4,0,2,7,2,2,4,6,0,0,0,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,2,5,3,0,0,0,2,2,0,0,0,2,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,5,2,3,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,4,0,0,0,2,3,6,2,12,0,3,7,3,0,4,0,6,5,0,8,7,2,10,4,10,9,4,7,8,5,5,9,5,4,0,3,3,2,5,3,4,4,7,3,2,5,3,7,3
0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6,0,0,0,0,0,0,3,2,2,6,2,4,0,4,2,0,5,0,3,0,0,10,3,3,6,5,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
2,8,6,5,9,9,14,11,6,12,16,10,8,5,14,7,12,6,12,5,25,5,9,10,21,5,12,3,6,10,5,16,18,11,4,3,14,11,16,8,10,8,10,5,22,7,6,6,13,6
0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0
13,11,10,5,17,9,15,16,22,13,17,19,28,28,11,13,17,14,11,8,17,16,17,17,12,14,20,14,11,9,13,20,12,11,5,14,16,7,11,6,18,15,11,17,14,8,8,10,7,10
2,4,3,3,2,0,0,0,0,0,3,0,3,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2,0,3,2,4,6,3,6,0,2,0,4,0,4,5,0,9,0,0,0,0,2,0,0,5,0,3,3,3,0,0,0,8,7,2,7,5,2,2,3,7,0,3,4,2,5,3,0,4,0
0,0,0,0,0,0,0,5,3,2,0,0,5,8,0,3,2,2,0,5,3,0,3,0,3,0,0,0,0,6,2,2,0,3,0,0,0,0,0,3,0,4,0,0,0,0,2,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,2,0,0,2,0,0,0,0,6,4,3,0,3,0,0,0,2,0,0,0,0,0,4,0,3,2,0,0,0,4,0,0,2,0,0,0,4,0,0,0,0,5,0,2,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,9,9,0,7,11,4,12,16,10,4,7,22,10,4,4,12,5,9,6,19,5,13,11,12,12,16,7,10,5,4,5,8,3,12,5,8,0,9,9,12,14,10,5,9,0,4,4,4,14
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0
0,0,3,0,3,0,0,0,3,4,0,3,0,0,0,0,4,2,0,0,0,3,2,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,2,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,4,2,6,0,0,0,0,0,0,2,4,0,0,0,0,0,5,0,3,12,3,0,0,0,0,2
0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,2,2,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,2,0
0,0,2,0,10,0,6,0,0,4,0,5,0,0,3,0,4,11,0,2,0,0,2,0,2,9,0,3,5,2,3,0,0,5,0,0,2,0,0,4,4,3,2,7,0,0,0,0,0,0
0,5,0,0,0,0,0,0,0,0,0,2,4,0,0,2,0,2,2,0,6,4,0,0,5,2,3,0,0,0,0,0,2,0,0,0,3,0,0,2,4,0,0,5,0,0,0,0,2,0
0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,4,0,2,0,0,0,0,4,0,0,0,2,5,4,2,0,0,0,0,8,0,0,2,0,2,2,0,0,5
0,0,0,4,0,0,3,0,4,2,0,0,0,0,3,0,3,5,0,0,0,5,2,0,2,3,3,6,2,0,3,3,0,0,2,4,4,0,2,0,2,5,0,2,2,0,0,0,0,0
11,14,17,12,20,9,13,13,18,13,21,15,30,15,5,15,35,21,15,10,14,14,16,35,12,21,16,12,21,14,13,10,25,13,11,28,16,10,13,33,23,22,15,22,24,23,16,10,23,16
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,2,4,0,0,4,0,0,3,0,5,6,5,0,0,0,7,3,5,0,0,0,2,4,0,2,4,0,4,2,0,0,0,2,0,0,0,0,2,3,3,0,2,0,3,0,6,0,2,5
0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,4,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,2,0,6,0,2,0,0,0,0,0,0,0,0,3,0,0,0,4,2,2,3,0,0,0,0,2,0,0,0,0,0,0,2,0,2,0,4,0,0,3,0,2,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,6,0,2,0,0,4,0,0,0,0,2,4,2,0,0,3,0,0,5,5,0,2,0,0,0,2,3,0,5,4,4,2,0,0,0,3,0,0,2,0,0,0,0,0,0
0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,2,3,0,0,2,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,5,2,0,6,0,2,0,5,0,0,0,0,5,0,0,0,0,0,0,0,3,3,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0
0,0,0,0,0,6,0,0,3,0,0,0,0,3,0,0,0,0,2,5,0,6,4,5,0,0,0,0,0,0,0,0,3,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0
0,2,3,0,2,3,0,0,0,3,0,2,0,0,0,0,0,0,0,3,0,0,3,5,4,0,0,2,0,0,0,3,0,0,0,2,0,3,0,0,0,0,0,0,6,2,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,3,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0,8,7,0,14,2,7,7,9,8,11,4,10,4,2,9,2,3,3,9,0,16,14,9,5,0,13,0,4,0,10,6,8,10,0,3,8,0,12,9,8,9,12,14,8,4,0,6,10,8
2,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,3,4,4,0,0,0,0,0,4,0,4,0,0,0,2,0,0,2,0,3,2,2,0,2,0,3
5,0,2,0,0,2,3,0,0,6,4,0,0,3,0,8,7,0,0,0,3,3,2,6,2,0,0,0,3,0,0,0,3,3,2,3,4,0,6,2,3,0,0,7,13,0,8,2,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,0,2,0,0,0,0,0,0,0,6,3,0,0,2,4,0,0,0,0,0,4,4,0,5,2,0,0,2,0,0,0,0,0,0,0,0,5,0,0,0,3,4,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,4,0,0,0,0,0,6,0,3,4,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
3,0,7,6,3,2,6,3,5,4,7,2,4,6,3,6,6,5,0,0,0,6,8,12,6,3,13,8,7,5,2,9,6,9,0,4,5,6,6,4,11,4,13,7,6,0,0,4,9,5
0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,9,11,8,6,19,5,12,7,13,13,15,15,5,5,12,11,19,7,5,0,6,13,16,8,12,17,9,12,19,6,22,9,17,15,10,16,6,5,10,7,15,8,12,24,8,7,9,15,5
3,0,3,2,0,0,0,0,0,3,4,0,0,0,3,0,2,0,0,0,0,0,0,3,0,3,3,0,0,0,0,3,0,0,0,2,0,2,0,2,3,0,4,3,4,0,0,0,2,0
29,32,13,15,31,33,23,30,18,40,46,53,30,33,23,30,42,42,16,11,24,14,28,74,35,23,54,29,35,32,17,34,31,47,19,28,36,8,27,21,60,47,23,68,45,28,13,20,38,25
0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,7,2,4,9,6,4,0,0,2,5,6,0,0,3,3,7,4,4,0,6,6,4,6,3,7,4,5,7,6,5,4,4,3,3,5,5,0,0,5,5,4,9,2,0,3,4,4,0,6
0,8,0,0,4,5,0,4,3,2,2,3,0,4,0,3,7,5,4,0,2,2,2,3,5,0,2,2,0,0,2,4,0,0,0,0,0,2,0,0,5,4,3,4,5,0,2,3,4,3
0,0,3,0,3,0,0,2,0,2,0,3,4,8,0,0,0,3,0,0,0,0,0,0,3,0,2,2,4,0,0,4,0,0,0,0,0,0,0,2,3,6,0,0,6,4,0,0,0,2
0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,5,0,0,0,2,0,0,2,3,2,3,3,0,0,3,0,0,0,0,0,0,4,0,0,4,3,0,2,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,2,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
0,6,0,3,0,10,5,0,3,3,2,5,0,0,2,3,8,8,0,4,0,0,0,9,3,6,11,0,4,0,3,2,5,5,4,6,0,0,0,0,0,0,4,8,2,0,6,0,0,0
